# Body fitted drag for model part Drag_structure
# Time Fx Fy Fz
0.05 -0.00000000 -0.00000000 -0.00000000
0.1 1147.38388716 0.13107607 -0.00000000
0.15000000000000002 2683.08794450 0.37080385 -0.00000000
0.2 4466.95802496 0.65787575 -0.00000000
0.25 6341.70267912 0.91176671 -0.00000000
0.3 8144.35207460 1.03947568 -0.00000000
0.35 9715.33416770 0.94364822 -0.00000000
0.39999999999999997 10910.89305110 0.53515393 -0.00000000
0.44999999999999996 11618.66397863 -0.25464518 -0.00000000
0.49999999999999994 11773.92284449 -1.46323722 -0.00000000
0.5499999999999999 11372.48092372 -3.08606382 -0.00000000
0.6 10475.99142652 -5.06169355 -0.00000000
0.65 9206.79225173 -7.25334208 -0.00000000
0.7000000000000001 7732.00319247 -9.43604738 -0.00000000
0.7500000000000001 6239.55435817 -11.30543522 -0.00000000
0.8000000000000002 4911.02999679 -12.51982253 -0.00000000
0.8500000000000002 3896.84397121 -12.77236194 -0.00000000
0.9000000000000002 3298.19440580 -11.87309058 -0.00000000
0.9500000000000003 3158.06849271 -9.81304372 -0.00000000
1.0000000000000002 3461.23238885 -6.78862172 -0.00000000
1.0500000000000003 4141.46391789 -3.17993039 -0.00000000
1.1000000000000003 5093.62788813 0.50674804 -0.00000000
1.1500000000000004 6188.41032407 3.71329582 -0.00000000
1.2000000000000004 7288.14386133 5.90206413 -0.00000000
1.2500000000000004 8262.64794775 6.61555400 -0.00000000
1.3000000000000005 9004.05799964 5.52333256 -0.00000000
1.3500000000000005 9439.28074431 2.46305781 -0.00000000
1.4000000000000006 9538.36470842 -2.51852686 -0.00000000
1.4500000000000006 9317.15519333 -9.12808914 -0.00000000
1.5000000000000007 8833.33506464 -16.80748143 -0.00000000
1.5500000000000007 8176.21304612 -24.75735448 -0.00000000
1.6000000000000008 7451.99776728 -32.01966302 -0.00000000
1.6500000000000008 6767.28822005 -37.61838230 -0.00000000
1.7000000000000008 6213.77591323 -40.73463732 -0.00000000
1.7500000000000009 5856.64935845 -40.87539698 -0.00000000
1.800000000000001 5728.16885481 -37.99202191 -0.00000000
1.850000000000001 5826.72352344 -32.51771322 -0.00000000
1.900000000000001 6120.72701043 -25.31524582 -0.00000000
1.950000000000001 6556.11802495 -17.54883993 -0.00000000
2.000000000000001 7065.99471084 -10.50873982 -0.00000000
2.0500000000000007 7580.91436600 -5.42167182 -0.00000000
2.1000000000000005 8038.51039765 -3.27597296 -0.00000000
2.1500000000000004 8391.26044231 -4.68295746 -0.00000000
2.2 8611.49339100 -9.78856271 -0.00000000
2.25 8693.09519925 -18.24405526 -0.00000000
2.3 8649.87413715 -29.24050616 -0.00000000
2.3499999999999996 8511.10740542 -41.60681596 -0.00000000
2.3999999999999995 8315.27287773 -53.96356551 -0.00000000
2.4499999999999993 8103.22610631 -64.91508798 -0.00000000
2.499999999999999 7912.03967374 -73.25248324 -0.00000000
2.549999999999999 7770.41471198 -78.13449067 -0.00000000
2.5999999999999988 7696.12378312 -79.21467662 -0.00000000
2.6499999999999986 7695.49470712 -76.69234395 -0.00000000
2.6999999999999984 7764.60151061 -71.27922508 -0.00000000
2.7499999999999982 7891.63547585 -64.08986724 -0.00000000
2.799999999999998 8059.87401641 -56.47645643 -0.00000000
2.849999999999998 8250.70954509 -49.83590382 -0.00000000
2.8999999999999977 8446.30524381 -45.41805703 -0.00000000
2.9499999999999975 8631.58280500 -44.16068926 -0.00000000
2.9999999999999973 8795.40204607 -46.57201997 -0.00000000
3.049999999999997 8930.95252038 -52.67362601 -0.00000000
3.099999999999997 9035.52863562 -61.99934841 -0.00000000
3.149999999999997 9109.87185690 -73.63578784 -0.00000000
3.1999999999999966 9157.24060469 -86.32429516 -0.00000000
3.2499999999999964 9182.90270527 -98.80948251 -0.00000000
3.2999999999999963 9193.26716569 -109.92368639 -0.00000000
3.349999999999996 9195.33873335 -118.69875573 -0.00000000
3.399999999999996 9196.28426407 -124.48196194 -0.00000000
3.4499999999999957 9202.99438073 -126.95851918 -0.00000000
3.4999999999999956 9221.66192209 -126.34675628 -0.00000000
3.5499999999999954 9257.31008136 -123.34365384 -0.00000000
3.599999999999995 9313.30844868 -118.98207189 -0.00000000
3.649999999999995 9390.95877711 -114.45193956 -0.00000000
3.699999999999995 9489.22997490 -110.91437963 -0.00000000
3.7499999999999947 9604.74874260 -109.34127037 -0.00000000
