# Body fitted drag for model part Drag_structure
# Time Fx Fy Fz
0.05 -0.00000000 -0.00000000 -0.00000000
0.1 628239.40976767 -364946.11078724 -0.00000000
0.15000000000000002 221603.34724587 -129232.89151617 -0.00000000
0.2 179522.53012432 -99440.37305978 -0.00000000
0.25 227195.02627086 -127831.21620651 -0.00000000
0.3 238780.91081135 -137481.52498335 -0.00000000
0.35 232351.30127404 -134305.48154506 -0.00000000
0.39999999999999997 228846.48064818 -131440.34754734 -0.00000000
0.44999999999999996 232233.71310315 -130924.56645843 -0.00000000
0.49999999999999994 236783.68115770 -131810.31095387 -0.00000000
0.5499999999999999 237178.91548099 -131977.09641856 -0.00000000
0.6 234348.54630827 -131758.54223410 -0.00000000
0.65 232365.11664620 -131337.56456021 -0.00000000
0.7000000000000001 233298.05353801 -131095.75377123 -0.00000000
0.7500000000000001 236022.49903138 -131039.66971876 -0.00000000
0.8000000000000002 238144.77167514 -131009.48456662 -0.00000000
0.8500000000000002 238097.79035984 -130791.86908257 -0.00000000
0.9000000000000002 236201.21867801 -130438.90204983 -0.00000000
0.9500000000000003 234386.83995314 -130141.02999655 -0.00000000
1.0000000000000002 234379.66862894 -129953.98278110 -0.00000000
1.0500000000000003 236013.66819120 -129767.39836446 -0.00000000
1.1000000000000003 237556.76000791 -129513.70093736 -0.00000000
1.1500000000000004 237630.28497588 -129225.24352441 -0.00000000
1.2000000000000004 236317.83148997 -128931.86211771 -0.00000000
1.2500000000000004 234889.96879569 -128621.36382859 -0.00000000
1.3000000000000005 234723.60396297 -128305.86179556 -0.00000000
1.3500000000000005 235995.03945020 -128024.91555213 -0.00000000
1.4000000000000006 237564.59709599 -127768.57730036 -0.00000000
1.4500000000000006 238262.29298701 -127482.38385925 -0.00000000
1.5000000000000007 237887.11803864 -127140.00347932 -0.00000000
1.5500000000000007 237280.50370412 -126778.82388675 -0.00000000
1.6000000000000008 237602.47987263 -126449.99734878 -0.00000000
1.6500000000000008 239082.78691058 -126151.59110457 -0.00000000
1.7000000000000008 240964.73187817 -125846.41476952 -0.00000000
1.7500000000000009 242305.09942149 -125511.70237449 -0.00000000
1.800000000000001 242781.67407049 -125149.07477990 -0.00000000
