# Body fitted drag for model part FluidModelPart.Drag_InterfaceFluid
# Time Fx Fy Fz
0.05 -0.00000000 -0.00000000 -0.00000000
0.1 310604.41210724 -182122.68080432 -0.00000000
0.15000000000000002 391592.06404427 -230191.32832063 -0.00000000
0.2 363039.78359961 -213182.69171323 -0.00000000
0.25 252312.49851338 -143655.19138049 -0.00000000
0.3 175045.69474259 -91146.14661180 -0.00000000
0.35 174337.08402789 -89358.80945172 -0.00000000
0.39999999999999997 204939.55921077 -109979.47911324 -0.00000000
0.44999999999999996 236088.69780830 -134373.86068356 -0.00000000
0.49999999999999994 247413.83374179 -135773.10323569 -0.00000000
0.5499999999999999 238193.07760265 -139811.84365869 -0.00000000
0.6 245775.34838439 -129713.99007625 -0.00000000
0.65 202713.07189608 -132313.60360718 -0.00000000
0.7000000000000001 243662.28237336 -114657.74519829 -0.00000000
0.7500000000000001 233539.09886768 -117225.83508523 -0.00000000
0.8000000000000002 210416.75890993 -139297.66042348 -0.00000000
0.8500000000000002 274184.14283622 -113483.70964925 -0.00000000
0.9000000000000002 182231.03327629 -149305.09101105 -0.00000000
0.9500000000000003 288533.02220028 -99019.49200022 -0.00000000
1.0000000000000002 173169.10779918 -145276.18933179 -0.00000000
1.0500000000000003 322871.68600951 -90763.93221691 -0.00000000
1.1000000000000003 151411.15918495 -159080.45527541 -0.00000000
1.1500000000000004 304769.00405066 -102406.31048502 -0.00000000
1.2000000000000004 122418.29392577 -163648.54716360 -0.00000000
1.2500000000000004 333644.16260344 -86681.44885210 -0.00000000
1.3000000000000005 117653.83263850 -159201.84331367 -0.00000000
1.3500000000000005 371135.10247525 -80336.27676243 -0.00000000
1.4000000000000006 102742.83624296 -166443.50969012 -0.00000000
1.4500000000000006 379940.66217475 -79938.45009603 -0.00000000
1.5000000000000007 62737.11232652 -169752.92315889 -0.00000000
1.5500000000000007 394014.49248029 -75212.05974126 -0.00000000
1.6000000000000008 55286.40561830 -170331.08551472 -0.00000000
1.6500000000000008 433610.87151454 -72274.40229371 -0.00000000
1.7000000000000008 44503.51684634 -171813.36317451 -0.00000000
1.7500000000000009 439186.98151839 -70353.63179930 -0.00000000
1.800000000000001 10971.83386358 -172515.75620132 -0.00000000
1.850000000000001 453642.61159128 -68371.72502163 -0.00000000
1.900000000000001 13332.66351298 -172984.88161900 -0.00000000
1.950000000000001 486326.52111930 -67003.17696356 -0.00000000
2.000000000000001 3453.91924873 -173388.97475935 -0.00000000
2.0500000000000007 484348.95465477 -64741.58047266 -0.00000000
2.1000000000000005 -20396.14387783 -173322.52494521 -0.00000000
2.1500000000000004 497632.32414750 -62778.16602164 -0.00000000
2.2 -7952.27616489 -174643.83498032 -0.00000000
2.25 517798.77728636 -60430.98106391 -0.00000000
2.3 -16007.83783187 -175482.26294109 -0.00000000
2.3499999999999996 505443.82037152 -56843.59579225 -0.00000000
2.3999999999999995 -28056.71813595 -176905.10075240 -0.00000000
2.4499999999999993 513936.73573446 -53177.93903963 -0.00000000
2.499999999999999 -8328.60518441 -179486.40564547 -0.00000000
2.549999999999999 519785.72108069 -49105.30356487 -0.00000000
2.5999999999999988 -13132.41704263 -181830.24026001 -0.00000000
2.6499999999999986 497481.23598248 -43541.14368304 -0.00000000
2.6999999999999984 -11973.75286716 -184600.08893915 -0.00000000
2.7499999999999982 500697.64393933 -38743.02544046 -0.00000000
2.799999999999998 13196.84262178 -188266.19050851 -0.00000000
2.849999999999998 495139.63525777 -33232.44311846 -0.00000000
2.8999999999999977 10309.19057167 -191041.23254677 -0.00000000
2.9499999999999975 470041.41576879 -27446.88595840 -0.00000000
2.9999999999999973 22306.82655398 -194138.45203097 -0.00000000
