# Body fitted drag for model part Drag_structure
# Time Fx Fy Fz
0.05 -0.00000000 -0.00000000 -0.00000000
0.1 1147.38388716 0.13107607 -0.00000000
0.15000000000000002 2683.06670468 0.37080272 -0.00000000
0.2 4466.88872234 0.65787080 -0.00000000
0.25 6341.54649269 0.91175634 -0.00000000
0.3 8144.05939227 1.03946584 -0.00000000
0.35 9714.85104589 0.94366122 -0.00000000
0.39999999999999997 10910.17052252 0.53523566 -0.00000000
0.44999999999999996 11617.66930195 -0.25442417 -0.00000000
0.49999999999999994 11898.08861804 -2.90779995 -0.00000000
0.5499999999999999 10688.47818945 -7.60313387 -0.00000000
0.6 8521.00728000 -11.20503147 -0.00000000
0.65 6236.19522637 -12.46809481 -0.00000000
0.7000000000000001 4567.29713674 -10.81443279 -0.00000000
0.7500000000000001 3899.67825529 -6.67452297 -0.00000000
0.8000000000000002 4237.16588461 -1.42559587 -0.00000000
0.8500000000000002 5277.86057740 3.10090934 -0.00000000
0.9000000000000002 6568.89190621 5.28231339 -0.00000000
0.9500000000000003 7669.63466087 4.23273966 -0.00000000
1.0000000000000002 8281.42974140 0.05645044 -0.00000000
1.0500000000000003 8314.90155834 -6.16793576 -0.00000000
1.1000000000000003 7881.95188949 -12.65510522 -0.00000000
1.1500000000000004 7223.12477655 -17.43576946 -0.00000000
1.2000000000000004 6604.16521491 -19.04241773 -0.00000000
1.2500000000000004 6223.62181459 -17.09898450 -0.00000000
1.3000000000000005 6186.01491709 -13.92426251 -0.00000000
1.3500000000000005 6332.76602530 -9.83180712 -0.00000000
1.4000000000000006 6489.54798066 -7.78540805 -0.00000000
1.4500000000000006 6702.22074539 -6.07796320 -0.00000000
1.5000000000000007 6950.41803735 -5.06028312 -0.00000000
1.5500000000000007 7201.56453213 -4.99484065 -0.00000000
1.6000000000000008 7429.14357550 -6.05318883 -0.00000000
1.6500000000000008 7610.52255909 -8.28007034 -0.00000000
1.7000000000000008 7731.09800450 -11.58654058 -0.00000000
1.7500000000000009 7785.36787327 -15.75337025 -0.00000000
1.800000000000001 7777.02354907 -20.45157815 -0.00000000
1.850000000000001 7717.76619725 -25.27860921 -0.00000000
1.900000000000001 7625.11313371 -29.80724583 -0.00000000
1.950000000000001 7519.57504324 -33.64157931 -0.00000000
2.000000000000001 7421.65483602 -36.47251442 -0.00000000
2.0500000000000007 7349.10991585 -38.12407996 -0.00000000
2.1000000000000005 7314.84079081 -38.58263625 -0.00000000
2.1500000000000004 7325.64223210 -38.00346118 -0.00000000
2.2 7381.90554636 -36.69287681 -0.00000000
2.25 7552.48039510 -33.37723122 -0.00000000
2.3 7734.98196586 -30.83205544 -0.00000000
2.3499999999999996 7901.88875960 -30.14715372 -0.00000000
2.3999999999999995 8031.01574410 -32.06274370 -0.00000000
2.4499999999999993 8116.34161903 -36.64100695 -0.00000000
2.499999999999999 8162.37868015 -43.27065633 -0.00000000
2.549999999999999 8181.26548757 -50.82034051 -0.00000000
2.5999999999999988 8187.59322588 -57.95589650 -0.00000000
2.6499999999999986 8194.50510293 -63.50933808 -0.00000000
2.6999999999999984 8211.52190066 -66.79250489 -0.00000000
2.7499999999999982 8244.04050785 -67.76385489 -0.00000000
2.799999999999998 8293.89559242 -67.00585809 -0.00000000
2.849999999999998 8334.82422690 -66.39323185 -0.00000000
2.8999999999999977 8395.42233937 -65.90466012 -0.00000000
2.9499999999999975 8472.09237893 -66.06835450 -0.00000000
2.9999999999999973 8563.88745151 -67.18905887 -0.00000000
3.049999999999997 8665.41397907 -69.46717034 -0.00000000
3.099999999999997 8771.55433230 -72.90760136 -0.00000000
3.149999999999997 8876.71091273 -77.32943185 -0.00000000
3.1999999999999966 8975.75846444 -82.40546037 -0.00000000
3.2499999999999964 9065.00794783 -87.89598397 -0.00000000
3.2999999999999963 9142.45629955 -93.56290136 -0.00000000
3.349999999999996 9208.02329037 -99.16419562 -0.00000000
3.399999999999996 9263.45213117 -104.44427900 -0.00000000
3.4499999999999957 9311.93758820 -109.13037605 -0.00000000
3.4999999999999956 9357.55114953 -113.11849955 -0.00000000
3.5499999999999954 9404.53501320 -116.44009611 -0.00000000
3.599999999999995 9456.61716708 -119.21615266 -0.00000000
3.649999999999995 9516.46414572 -121.61827057 -0.00000000
3.699999999999995 9585.34496970 -123.83794751 -0.00000000
3.7499999999999947 9663.05925804 -126.06837434 -0.00000000
