# Body fitted drag for model part FluidModelPart.Drag_InterfaceFluid
# Time Fx Fy Fz
0.05 -0.00000000 -0.00000000 -0.00000000
0.1 309999.10055467 -182075.38193372 -0.00000000
0.15000000000000002 431590.75752915 -253575.41444076 -0.00000000
0.2 354902.27632496 -209963.62576815 -0.00000000
0.25 228852.93681282 -127967.85120094 -0.00000000
0.3 155946.81007669 -78538.53342363 -0.00000000
0.35 167342.58536201 -82901.88632430 -0.00000000
0.39999999999999997 213743.17949675 -115884.79700789 -0.00000000
0.44999999999999996 246766.74551000 -143330.14332245 -0.00000000
0.49999999999999994 257807.50517617 -146015.13463925 -0.00000000
0.5499999999999999 246368.19374407 -139238.88876505 -0.00000000
0.6 233011.19612699 -130611.41980713 -0.00000000
0.65 222548.42257186 -122454.33732538 -0.00000000
0.7000000000000001 218827.23684910 -118745.66699197 -0.00000000
0.7500000000000001 220257.65119392 -118607.93736025 -0.00000000
0.8000000000000002 231912.46112917 -123852.99944609 -0.00000000
0.8500000000000002 234149.87801709 -125673.92952625 -0.00000000
0.9000000000000002 234226.84885330 -126783.43801001 -0.00000000
0.9500000000000003 233458.83438046 -127577.96217935 -0.00000000
1.0000000000000002 232303.33088471 -128062.39366998 -0.00000000
1.0500000000000003 230843.16356341 -127812.13085124 -0.00000000
1.1000000000000003 229864.67999710 -127067.89008223 -0.00000000
1.1500000000000004 232637.87407014 -124496.50975171 -0.00000000
1.2000000000000004 232619.69397020 -123579.96531321 -0.00000000
1.2500000000000004 231381.34224344 -123149.77960606 -0.00000000
1.3000000000000005 230577.21865632 -122917.84927694 -0.00000000
1.3500000000000005 230529.51242458 -122862.98247873 -0.00000000
1.4000000000000006 231347.16129358 -122942.43049504 -0.00000000
1.4500000000000006 232811.96239028 -123091.21567691 -0.00000000
1.5000000000000007 234493.61733187 -123225.82048203 -0.00000000
1.5500000000000007 235959.71185477 -123262.66209037 -0.00000000
1.6000000000000008 236981.09947410 -123138.90426542 -0.00000000
1.6500000000000008 237568.57495977 -122827.49793314 -0.00000000
1.7000000000000008 237872.51301102 -122341.12911140 -0.00000000
1.7500000000000009 238043.13982759 -121726.71452489 -0.00000000
1.800000000000001 238173.59504905 -121052.72007047 -0.00000000
1.850000000000001 238332.61320021 -120392.88995191 -0.00000000
1.900000000000001 238613.84569610 -119810.11854150 -0.00000000
1.950000000000001 239122.54204719 -119343.65974783 -0.00000000
2.000000000000001 239902.93468554 -119001.77410443 -0.00000000
2.0500000000000007 240879.62263535 -118761.62671246 -0.00000000
2.1000000000000005 241881.83093147 -118577.25481620 -0.00000000
2.1500000000000004 242742.61961336 -118393.47572164 -0.00000000
2.2 243395.01562113 -118160.54488748 -0.00000000
2.25 243889.18987750 -117844.40916995 -0.00000000
2.3 244325.91493095 -117430.66973032 -0.00000000
