# (1): time [s] (2): displacement/rotation [m/rad] (3): support force/ moment [N]/[N m]
0.05 0.0 0.0
0.1 1.3479378820271085e-11 5.321445461139927e-05
0.15000000000000002 7.433098427793679e-11 0.0002934469638267315
0.2 2.3265007068695015e-10 0.0009184656646262693
0.25 5.427563194171052e-10 0.002142716063535249
0.3 1.0463622332960288e-09 0.0041308725211488696
0.35 1.7530929190403334e-09 0.0069209334357116245
0.39999999999999997 2.6207665535598487e-09 0.010346371644496827
0.44999999999999996 3.5380370286088304e-09 0.013967610331509929
0.49999999999999994 4.163301685110959e-09 0.016436056253773545
0.5499999999999999 3.798789537415506e-09 0.014997019974915314
0.6 1.6580370511743941e-09 0.006545667910976008
0.65 -2.8040837828975764e-09 -0.011070079057883686
0.7000000000000001 -9.66130418803854e-09 -0.038141300133811284
0.7500000000000001 -1.8454201669018464e-08 -0.07285426800445408
0.8000000000000002 -2.832319648970197e-08 -0.11181549789107248
0.8500000000000002 -3.8293816416555556e-08 -0.15117792761573784
0.9000000000000002 -4.761343384119427e-08 -0.18797030247601115
0.9500000000000003 -5.602461622286835e-08 -0.22117631953702546
1.0000000000000002 -6.38875733120026e-08 -0.2522180298940239
1.0500000000000003 -7.211161472959214e-08 -0.28468524404193707
1.1000000000000003 -8.190872531237237e-08 -0.32336268633224385
1.1500000000000004 -9.443721356889307e-08 -0.37282317546646504
1.2000000000000004 -1.104493995746172e-07 -0.43603675205572756
1.2500000000000004 -1.3007011401721207e-07 -0.5134962279017883
1.3000000000000005 -1.5293863262610733e-07 -0.6037775206652869
1.3500000000000005 -1.783698558952069e-07 -0.7041759659060033
1.4000000000000006 -2.0573608839079213e-07 -0.8122135213778684
1.4500000000000006 -2.345308059197284e-07 -0.925890509718554
1.5000000000000007 -2.643799117300653e-07 -1.0437300561482672
1.5500000000000007 -2.95079835267141e-07 -1.164928496330119
1.6000000000000008 -3.266384995323666e-07 -1.2895171090199478
1.6500000000000008 -3.59300854690106e-07 -1.418462918705855
1.7000000000000008 -3.935503591435746e-07 -1.5536745426614882
1.7500000000000009 -4.300833166179314e-07 -1.6979008778109772
1.800000000000001 -4.697572135250891e-07 -1.854527144820277
1.850000000000001 -5.135179797468471e-07 -2.0272877251791988
1.900000000000001 -5.623143483974404e-07 -2.219928067095629
1.950000000000001 -6.170098731785122e-07 -2.435857343935292
2.000000000000001 -6.783042347352444e-07 -2.6778377841682066
2.0500000000000007 -7.466748825831499e-07 -2.947754282930214
2.1000000000000005 -8.223477452271626e-07 -3.2464987702079653
2.1500000000000004 -9.053019372889862e-07 -3.57398879383284
2.2 -9.953086535817911e-07 -3.9293210671332672
2.25 -1.091825670838702e-06 -4.310354978452797
2.3 -1.194203831511446e-06 -4.714527756513257
2.3499999999999996 -1.301963762119546e-06 -5.139946910669571
2.3999999999999995 -1.4150170543361959e-06 -5.5862634188372065
2.4499999999999993 -1.5337805353769454e-06 -6.055122848904596
2.499999999999999 -1.6591580885302502e-06 -6.550093589064465
2.549999999999999 -1.792395983954976e-06 -7.076095716694768
2.5999999999999988 -1.934851977844923e-06 -7.63848943839788
2.6499999999999986 -2.087742148531968e-06 -8.242075638996344
2.6999999999999984 -2.251934468192884e-06 -8.890280935296524
2.7499999999999982 -2.4278430113033993e-06 -9.584740027805626
2.799999999999998 -2.6154464808280836e-06 -10.32536883919781
2.849999999999998 -2.814507886164163e-06 -11.11123176807461
2.8999999999999977 -3.024717123019973e-06 -11.941104571763306
2.9499999999999975 -3.2458025182761107e-06 -12.813914727777927
2.9999999999999973 -3.477620627760991e-06 -13.729095941227603
3.049999999999997 -3.7202211566875977e-06 -14.68684444042786
3.099999999999997 -3.973878303632291e-06 -15.688242717969109
3.149999999999997 -4.239083700209471e-06 -16.73523165766942
3.1999999999999966 -4.516503409158839e-06 -17.830440769827664
3.2499999999999964 -4.806925362987088e-06 -18.97698068729817
3.2999999999999963 -5.111205986451657e-06 -20.178232439503017
3.349999999999996 -5.430216482438443e-06 -21.437635397576972
3.399999999999996 -5.764787590643236e-06 -22.758469190383117
3.4499999999999957 -6.115651716171225e-06 -24.14362523738128
3.4999999999999956 -6.483401038982635e-06 -25.595441371348127
3.5499999999999954 -6.8684711307285725e-06 -27.115637160237565
3.599999999999995 -7.271148216156504e-06 -28.705342574060502
3.649999999999995 -7.691593731910945e-06 -30.365194939143827
3.699999999999995 -8.129879225810016e-06 -32.095476714951786
3.7499999999999947 -8.586026002057443e-06 -33.896272007109516
3.7999999999999945 -9.06023247127703e-06 -35.76836410936339
3.8499999999999943 -9.552725595287799e-06 -37.712649031060565
3.899999999999994 -1.0063670831914928e-05 -39.72977997351287
3.949999999999994 -1.0593253525432729e-05 -41.82048864658648
3.999999999999994 -1.114198599564358e-05 -43.98679760779194
4.049999999999994 -1.1710638184249422e-05 -46.23174646513327
4.099999999999993 -1.229995302091758e-05 -48.558268187376186
4.149999999999993 -1.2910491601179967e-05 -50.968577890893194
4.199999999999993 -1.3542570735147655e-05 -53.46392629187089
4.249999999999993 -1.4196305106601158e-05 -56.044766143727244
4.299999999999993 -1.4871718556443515e-05 -58.71119156657487
4.3499999999999925 -1.5568867052901733e-05 -61.463423514117615
4.399999999999992 -1.6287923096738176e-05 -64.30214299206884
4.449999999999992 -1.7029196532992106e-05 -67.2285732196138
4.499999999999992 -1.7792935705142534e-05 -70.24369461750989
4.549999999999992 -1.8579374839608577e-05 -73.34843187459587
4.599999999999992 -1.9388876807038336e-05 -76.54421754676997
4.6499999999999915 -2.0221876885371804e-05 -79.83277004246108
