# Results for "element" with Id # 5504577 at position: x: -360; y: 0; z: 180
# time PRESSURE VELOCITY_X VELOCITY_Y VELOCITY_Z
0.8400000000000004 1920.3259950541228 1.1782233082788476 -0.019287942541360976 -0.16272725212557385
0.8600000000000004 2163.596703244608 1.19939339536042 -0.019505803239101237 -0.1655824728611251
0.8800000000000004 2469.4339131488664 1.2233717907857937 -0.019775069426275608 -0.16878762194023514
0.9000000000000005 2805.993627030245 1.250476921975364 -0.0201011034671493 -0.17238642499565293
0.9200000000000005 3140.0173097834086 1.2807075076210557 -0.020482884400239803 -0.17638333586686175
0.9400000000000005 3440.033250475539 1.3137577311155018 -0.020913406804358246 -0.18074519537267922
0.9600000000000005 3679.2459963504966 1.3490613497319806 -0.021380653082602598 -0.18540631603974642
0.9800000000000005 3837.8580165598437 1.3858592430782373 -0.021869022002683595 -0.19027633141249836
1.0000000000000004 3904.6299464130393 1.4232828731210585 -0.02236105396109139 -0.19524991709296852
1.0200000000000005 3877.5630519159927 1.4604448443012508 -0.022839269811670847 -0.20021737368169798
1.0400000000000005 3763.674255784437 1.4965273575871003 -0.02328793414586692 -0.20507503508526567
1.0600000000000005 3577.921009157695 1.5308598614877724 -0.023694564824592507 -0.20973455274633124
1.0800000000000005 3341.4134888679355 1.5629785930767237 -0.024051045040361603 -0.2141302608257816
1.1000000000000005 3079.11560690199 1.5926627963088265 -0.024354238659399747 -0.21822405973211004
1.1200000000000006 2817.279032520966 1.619944986659945 -0.02460606675681791 -0.22200751210274622
1.1400000000000006 2580.870669779797 1.6450954010769585 -0.02481306124170467 -0.2255011128005475
1.1600000000000006 2391.243286731178 1.6685834098072114 -0.02498546709719015 -0.2287509513736295
1.1800000000000006 2264.032079506764 1.6910194042095015 -0.02513617651469327 -0.2318257649782541
1.2000000000000006 2207.948857306692 1.7130850753908051 -0.025279504772906698 -0.23481270471111673
1.2200000000000006 2224.921282105296 1.7354640465296445 -0.02542943627300577 -0.2378046818906514
1.2400000000000007 2309.8064213139646 1.758774351792916 -0.025598115625603213 -0.24089025606834072
1.2600000000000007 2451.2221380396063 1.783510372976336 -0.025794658360460444 -0.24414520761039865
1.2800000000000007 2632.9323916878657 1.8099998328566147 -0.026024350252657258 -0.2476259748777861
1.3000000000000007 2835.6283829102085 1.8383794658830988 -0.026288288358676415 -0.25136529792491236
1.3200000000000007 3038.9176449297265 1.8685908984883663 -0.02658347532336338 -0.2553703109202438
1.3400000000000007 3223.3230085958303 1.9003961909176987 -0.02690333400512619 -0.25962312124039694
1.3600000000000008 3372.101544252243 1.933410574964126 -0.027238569067700752 -0.2640836923004561
1.3800000000000008 3472.718876115682 1.9671483276854127 -0.027578270538251456 -0.2686946476030406
1.4000000000000008 3517.853742303253 2.001076589925336 -0.027911133071203898 -0.2733874535988213
1.4200000000000008 3505.8572755119553 2.034671358449562 -0.028226657924482302 -0.2780893385152744
1.4400000000000008 3440.6464751911135 2.067469897520752 -0.028516212283185235 -0.2827302732966632
1.4600000000000009 3331.066674452405 2.099114415719544 -0.028773839751218253 -0.2872493660281562
1.4800000000000009 3189.8077788777996 2.1293829665821757 -0.0289967471635862 -0.2916001101183562
1.5000000000000009 3031.9990494515714 2.1582050189447113 -0.029185431747977504 -0.29575405888457007
1.520000000000001 2873.633480874968 2.1856608412140273 -0.029343451833114657 -0.2997026620560929
1.540000000000001 2729.982864615058 2.211965556802121 -0.02947688379750351 -0.3034571793318809
1.560000000000001 2614.158216872973 2.237440272365743 -0.02959353976502357 -0.30704676385244295
1.580000000000001 2535.9486445616967 2.2624738964542486 -0.029702042368678315 -0.310514968682258
1.600000000000001 2501.0378773955836 2.2874800363235264 -0.02981086386185405 -0.3139150636496132
1.620000000000001 2510.655841273701 2.312853633683935 -0.029927434722306044 -0.31730464391770213
1.640000000000001 2561.6774658825893 2.338931777675552 -0.03005741314788149 -0.32074005556567386
1.660000000000001 2647.1369354749786 2.365962470055226 -0.030204185173394894 -0.32427116397232864
1.680000000000001 2757.0872560211296 2.3940841054409376 -0.03036863620889365 -0.327936937696133
1.700000000000001 2879.70541657843 2.423317197235813 -0.030549202867394463 -0.33176222952379997
1.720000000000001 3002.5249376871297 2.453568560663918 -0.030742183939386405 -0.33575600795050986
1.740000000000001 3113.67110952397 2.4846468886397504 -0.03094226275506831 -0.3399111495102213
1.7600000000000011 3202.9746295244154 2.5162874404290756 -0.031143061667013684 -0.3442059158316719
1.7800000000000011 3262.6594152635585 2.5481784706157944 -0.031333273011974805 -0.348613389331151
1.8000000000000012 3288.4182129495994 2.5799988264594416 -0.031501211726490695 -0.3530995203630254
1.8200000000000012 3279.4414404817053 2.611452437787849 -0.03163702099643458 -0.3576250399710233
1.8400000000000012 3238.3265780823235 2.6422977510230883 -0.031733919753332965 -0.36214883153067345
1.8600000000000012 3170.660476213712 2.672369759408399 -0.031788841340344084 -0.3666317262774528
1.8800000000000012 3084.3306871752243 2.7015928702760856 -0.03180257211157844 -0.3710401328060591
1.9000000000000012 2988.6458715165895 2.729983799150097 -0.03177945215290948 -0.3753490845226858
1.9200000000000013 2893.360298022659 2.7576447330888083 -0.031726711234138186 -0.37954440435050296
1.9400000000000013 2807.7025360308994 2.7847480031515763 -0.03165353743512189 -0.3836237882533802
1.9600000000000013 2739.503172760433 2.8115143255809807 -0.03156999508299014 -0.38759672119231947
1.9800000000000013 2694.5020311411604 2.8381872314518883 -0.03148591628297955 -0.39148325465458006
2.0000000000000013 2675.8937148492705 2.865006558161774 -0.03140988497708171 -0.39531178557126256
2.0200000000000014 2684.1439471695126 2.892183812993882 -0.03134841503603942 -0.39911607315725395
2.0400000000000014 2717.081062053015 2.9198818668360063 -0.03130539680134527 -0.40293179962679204
2.0600000000000014 2770.239862062638 2.9482008472892822 -0.03128185366978222 -0.4067930238354646
2.0800000000000014 2837.4117236710304 2.9771713501348995 -0.0312760157210168 -0.4107288777623071
2.1000000000000014 2911.3370354249814 3.006755265322495 -0.03128368192414912 -0.414760829378093
2.1200000000000014 2984.4655515109052 3.036853706219056 -0.031298815205664327 -0.41890076891751954
2.1400000000000015 3049.707229787063 3.067320818919268 -0.03131429296111228 -0.42315009085084854
2.1600000000000015 3101.100894641556 3.0979817022624743 -0.03132272392838431 -0.427499840763854
2.1800000000000015 3134.3395314113395 3.1286523356490004 -0.03131724078149122 -0.43193188911358904
2.2000000000000015 3147.107920946476 3.159159316196442 -0.0312921860450316 -0.4364209913208997
2.2200000000000015 3139.2087021733787 3.1893573451936152 -0.03124362541623537 -0.4409375095798773
2.2400000000000015 3112.4748439218224 3.2191427549252136 -0.031169645379638677 -0.44545050871037895
2.2600000000000016 3070.487548145554 3.2484618786355206 -0.03107041786194336 -0.4499309048868027
2.2800000000000016 3018.1367917122307 3.2773136793126074 -0.03094803971745188 -0.45435435073042063
2.3000000000000016 2961.075576534008 3.305746694061706 -0.03080618064460237 -0.45870356725419464
2.3200000000000016 2905.126785655918 3.3338509504192664 -0.03064958895679122 -0.4629698997777272
2.3400000000000016 2855.703467742767 3.361746005275141 -0.030483517689666024 -0.46715395648195274
2.3600000000000017 2817.783429407971 3.3895634253312785 -0.030309824577185947 -0.4712604850059586
2.3800000000000017 2794.692819518278 3.4174329666560235 -0.030127744380203443 -0.4752990146183158
2.4000000000000017 2787.9240568728765 3.4454707252517895 -0.02993582705813974 -0.4792852962672932
2.4200000000000017 2797.2921882756877 3.473768386953898 -0.029732730613674308 -0.4832403521764982
2.4400000000000017 2821.038997379725 3.502385344567345 -0.029517596333252457 -0.48718842855489636
2.4600000000000017 2856.086898512615 3.531344562705112 -0.029290213788337446 -0.4911544566248074
2.4800000000000018 2898.4096760746797 3.560632469479089 -0.029051044763662236 -0.4951614194932897
2.5000000000000018 2943.4773000036002 3.590202663875973 -0.02880113372838369 -0.4992279570425959
2.520000000000002 2986.727431219707 3.6199828238493663 -0.02854193319473983 -0.5033664736515354
2.540000000000002 3024.0157562543473 3.6498838965086704 -0.028275074743257696 -0.5075819504935166
2.560000000000002 3052.001952138813 3.679810466202798 -0.028002121010816065 -0.5118715795083302
2.580000000000002 3068.436548296423 3.709671139145814 -0.027724334466008235 -0.5162252434110107
2.600000000000002 3072.3254625035624 3.739387852280224 -0.02744249489488345 -0.5206267730650794
2.620000000000002 3063.9622285338555 3.7689031951526117 -0.027156789950678894 -0.5250558293261336
2.640000000000002 3044.8314786805913 3.7981850983418597 -0.02686679164044758 -0.5294901927812716
2.660000000000002 3017.3998797620484 3.827228563020275 -0.02657152050113381 -0.5339082011225315
2.680000000000002 2984.82093257577 3.856054436924391 -0.026269586003422687 -0.5382910678680729
2.700000000000002 2950.5874161926195 3.884705556186287 -0.02595938281274526 -0.5426248298128633
2.720000000000002 2918.1685345544056 3.913240828816564 -0.02563931456488485 -0.5469017213756604
2.740000000000002 2890.668573458455 3.9417280166662887 -0.02530801402032755 -0.5511208396684262
2.760000000000002 2870.5397341932317 3.970236060534086 -0.024964529516170057 -0.5552880463092894
2.780000000000002 2859.3747355775413 3.998827785847156 -0.02460845274436453 -0.5594151376263397
2.800000000000002 2857.795498974027 4.027553731031237 -0.024239971270926516 -0.5635183947337764
2.820000000000002 2865.443823274032 4.0564476728724825 -0.023859839452241273 -0.5676166905839637
2.840000000000002 2881.0695534465667 4.08552420773545 -0.02346927276284549 -0.5717293734342033
2.860000000000002 2902.702259560896 4.1147785047117615 -0.023069780551306634 -0.575874166961167
2.880000000000002 2927.8850217881745 4.144188113316807 -0.022662960393236013 -0.5800653142597751
2.900000000000002 2953.94378738278 4.173716498096075 -0.0222502818330585 -0.5843121617420131
2.920000000000002 2978.263736445373 4.203317813113798 -0.021832888460167798 -0.5886183232162977
2.940000000000002 2999.8683939950224 4.232949379583752 -0.021406858595010795 -0.5929820106409057
2.960000000000002 3019.042408666857 4.262583329348849 -0.02095916763806163 -0.5973970043445184
2.980000000000002 3034.0788939706413 4.292199194950482 -0.02047588252239042 -0.6018529151907194
3.000000000000002 3043.7779702278276 4.321782365064259 -0.019945883588306273 -0.6063363163420079
3.0200000000000022 3047.5307782248615 4.351324018144671 -0.01936270942226813 -0.6108322840482293
3.0400000000000023 3045.345473637857 4.380821149137074 -0.018725300826991795 -0.6153260606259512
3.0600000000000023 3037.812683554898 4.410276263343589 -0.01803790523494746 -0.6198046222019412
3.0800000000000023 3026.0160848384207 4.4396966619805305 -0.017309294875473117 -0.6242579726507496
3.1000000000000023 3011.399333383878 4.469093372203686 -0.016551463992739265 -0.6286800441002871
3.1200000000000023 2995.604860338025 4.498479838496877 -0.01577800295975252 -0.6330691235894229
3.1400000000000023 2980.3017064534542 4.52787050713319 -0.015002369690539145 -0.6374277909139644
3.1600000000000024 2967.0200072700663 4.557279436623799 -0.014236276181336629 -0.6417624026770515
3.1800000000000024 2957.0080559994303 4.586719052932616 -0.013488380931574874 -0.6460822047391757
3.2000000000000024 2951.124819334221 4.61619914519022 -0.012763429244858928 -0.6503981900100763
3.2200000000000024 2949.776591257812 4.64572616899766 -0.012061920067677754 -0.6547218385599858
3.2400000000000024 2952.9016516658203 4.675302893199067 -0.011380308666156863 -0.6590638810351829
3.2600000000000025 2960.001842234005 4.704928395628009 -0.010711688006720729 -0.6634332150562116
3.2800000000000025 2970.2154249744212 4.734598383427026 -0.01004683591092295 -0.6678360796547254
3.3000000000000025 2982.4217706568174 4.764305790392036 -0.009375477424599904 -0.6722755598288644
3.3200000000000025 2995.365863325462 4.794041583945883 -0.008687593915808017 -0.6767514528227644
3.3400000000000025 3007.7892555266203 4.823795701765789 -0.007974615394053558 -0.6812604873359493
3.3600000000000025 3018.554200442712 4.85355803156883 -0.00723035728951685 -0.6857968513327594
3.3800000000000026 3026.749095428018 4.883319348148425 -0.006451603338155843 -0.6903529542084259
3.4000000000000026 3031.7658495132755 4.913072128674118 -0.005638286419189724 -0.6949203293455786
3.4200000000000026 3033.343071401483 4.942811180027643 -0.004793272216792729 -0.6994905744184536
3.4400000000000026 3031.572679945854 4.972534029659447 -0.003921799588249119 -0.7040562293255344
3.4600000000000026 3026.8712865864045 5.00224105225826 -0.0030306703920443294 -0.7086115047543597
3.4800000000000026 3019.9211142891977 5.031935328879502 -0.002127306866946353 -0.7131527939464326
3.5000000000000027 3011.5879502415637 5.061622257773575 -0.0012188021960847636 -0.7176789283860033
3.5200000000000027 3002.702375182334 5.091307831562789 -0.0003118619763181745 -0.722192589910821
3.5400000000000027 2991.708276103317 5.120975778575933 0.0005725380117719297 -0.7267279708567372
3.5600000000000027 2979.8423082510776 5.150606209203509 0.0014132694327502796 -0.7313251309278659
3.5800000000000027 2968.3577182924237 5.180183239407542 0.0021950781924079746 -0.7360184849813107
3.6000000000000028 2958.4053415210133 5.209698369964781 0.002911194025250111 -0.7408308974441902
3.6200000000000028 2950.926098438872 5.239151678128142 0.0035639834463079218 -0.7457709737412945
3.640000000000003 2946.5681337459346 5.268551530282297 0.004164195361264261 -0.7508327553258249
3.660000000000003 2945.636683186879 5.297913176244664 0.0047291490615398255 -0.7559973904702749
3.680000000000003 2948.0804876249063 5.327256543536238 0.005280213443615832 -0.7612363343816319
3.700000000000003 2953.514295499452 5.3566035727987735 0.00583995260849844 -0.7665155443692128
3.720000000000003 2961.2737233164107 5.385975455818275 0.006429316517040562 -0.7718000638004268
3.740000000000003 2970.495261283726 5.4153901212694 0.007065221474956348 -0.7770583952778833
3.760000000000003 2980.2123152458425 5.444860261269538 0.007758790796446409 -0.7822661293217917
3.780000000000003 2989.4568466758956 5.47439210735017 0.008514425861047153 -0.7874084303246955
3.800000000000003 2997.3562116436005 5.503985059759008 0.009329762401019176 -0.7924811528148494
3.820000000000003 3003.2157041297082 5.533632164333359 0.010196454094942315 -0.7974905498543712
3.840000000000003 3006.5792509566713 5.56332132806365 0.011101627088224776 -0.8024517147722983
3.860000000000003 3007.2632219641705 5.593037082058333 0.012029778287926807 -0.8073860455423539
3.880000000000003 3005.36125997599 5.6227626438250455 0.012964850876530135 -0.8123181238371249
3.900000000000003 3001.2211168211143 5.652482011914183 0.013892218664449063 -0.8172724407970126
3.920000000000003 2995.3971001882705 5.6821818374031965 0.014800343781019066 -0.8222703917303336
3.940000000000003 2988.5841747221903 5.711852860239157 0.01568192860652547 -0.8273278915595059
3.960000000000003 2981.541195871443 5.741490764020489 0.016534460098512484 -0.8324538606758211
3.980000000000003 2975.011548904968 5.7710963832657365 0.01736012796165767 -0.8376496997861654
4.000000000000003 2969.649298440249 5.8006752798055885 0.018165177041210775 -0.8429097392862814
4.020000000000002 2965.958009149342 5.830236780247097 0.018958819597965654 -0.8482225275796093
4.040000000000002 2964.2477707085277 5.859792625685926 0.019751877408835 -0.8535727285681985
4.060000000000001 2964.613838491701 5.889355420974645 0.020555342999295102 -0.8589433416570024
4.080000000000001 2966.9380032884337 5.9189370843111435 0.02137904357276487 -0.864317939320935
4.1000000000000005 2970.9113460053113 5.948547481631342 0.022230562605693623 -0.8696826443930051
4.12 2974.213171932692 5.978176327586669 0.023112851445164503 -0.8750086212842085
4.14 2975.8449731207247 6.007800462202392 0.024024747020385612 -0.8802618157319801
4.159999999999999 2975.7458407653307 6.0373955803825305 0.02496237950777617 -0.8854164815972975
4.179999999999999 2974.0317042609236 6.066941955193523 0.02592026238499729 -0.8904607916498295
4.199999999999998 2970.976488913455 6.0964274920776855 0.02689226543421355 -0.8953983766948793
4.219999999999998 2966.9758597462856 6.125849058122457 0.02787246905125325 -0.9002471280622659
4.2399999999999975 2962.4995954817587 6.155212406300514 0.02885583869814385 -0.9050360331104227
4.259999999999997 2958.0388575971883 6.1845309178082 0.029838668917646846 -0.9098007293916809
4.279999999999997 2954.0542327155495 6.213823436462142 0.030818778212997108 -0.9145784914475347
4.299999999999996 2950.929962817426 6.24311154094027 0.03179547229717471 -0.9194033561879532
4.319999999999996 2948.9387421270108 6.272416642338598 0.03276932305400643 -0.9243020158051621
4.339999999999995 2948.220132971681 6.301757291166063 0.03374182860900608 -0.9292909589111565
4.359999999999995 2948.774061406071 6.331147027430237 0.0347150271198896 -0.934375139531607
4.379999999999995 2950.46908549792 6.3605930151947465 0.03569113155717071 -0.9395482362151957
4.399999999999994 2953.0638776788005 6.390095587403291 0.036672236125095035 -0.9447943439560833
4.419999999999994 2956.238710012281 6.419648699352474 0.03766012421146947 -0.9500907732826367
4.439999999999993 2959.633225237653 6.449241171438583 0.03865618437524206 -0.955411504525855
4.459999999999993 2962.8861507529864 6.478858506682612 0.039661420144681256 -0.9607307955038672
4.479999999999992 2965.672722688356 6.50848500722546 0.0406765245764725 -0.9660264596268474
4.499999999999992 2967.7360766282677 6.538105893082009 0.04170198298076995 -0.9712824136854477
4.519999999999992 2968.909709750967 6.567709145934499 0.04273816841290975 -0.9764902215505791
4.539999999999991 2969.129221050099 6.597286855364919 0.04378540180728744 -0.9816495158304639
4.559999999999991 2968.432757425088 6.626835926280674 0.04484396136411138 -0.9867673366974217
4.57999999999999 2966.950806791815 6.656358100952437 0.045914040063033 -0.9918565668154696
4.59999999999999 2964.887011144291 6.685859342954997 0.04699566512801815 -0.9969337477550235
4.6199999999999894 2962.492617035848 6.715348713794258 0.0480886028252672 -1.0020166153159842
4.639999999999989 2960.037510203567 6.744836930125532 0.04919227670587719 -1.0071217047642058
4.659999999999989 2957.7811118727145 6.7743348192918855 0.050305726381181096 -1.0122623335816563
4.679999999999988 2955.9461578059104 6.803851888389729 0.05142762692749841 -1.0174471914253218
4.699999999999988 2954.862330708298 6.833390914545259 0.05254152231761913 -1.0226731956658313
4.719999999999987 2954.851662380651 6.862944480534933 0.05360615152907355 -1.0279212485173286
4.739999999999987 2955.858255033546 6.892502220710867 0.05458125277247109 -1.0331680185961
4.7599999999999865 2957.725397373653 6.9220543319145005 0.0554391662916567 -1.038392054052077
4.779999999999986 2960.2164741033735 6.9515936462631185 0.056169930997930176 -1.0435774391151558
4.799999999999986 2963.0435461924685 6.9811167313854074 0.056782243156455796 -1.048715849255743
4.819999999999985 2965.899854866044 7.010624162613274 0.05730127208683971 -1.0538072275501669
4.839999999999985 2968.4926517158133 7.040120076825184 0.05776413071259627 -1.0588592170523743
4.859999999999984 2970.572764351596 7.069611164024812 0.05821389454266084 -1.0638855608203452
4.879999999999984 2971.9580946837277 7.099105310611699 0.058693147417425665 -1.0689037810751343
4.8999999999999835 2972.548901841852 7.128610144272778 0.05923801516276595 -1.0739325105243234
4.919999999999983 2972.3337873699907 7.15813172560399 0.05987351218738701 -1.0789888661909388
4.939999999999983 2971.385951371364 7.18767359101709 0.060610778678363536 -1.0840862264407318
4.959999999999982 2969.8510472216904 7.217236282187971 0.06144647688036764 -1.0892326815740596
4.979999999999982 2967.9279913321784 7.2468174101278455 0.06236428609214777 -1.0944303216183695
4.999999999999981 2965.8452418809397 7.2764122134356555 0.0633381387621255 -1.0996753969532522
5.019999999999981 2963.835211861582 7.306014489860959 0.06433661327071888 -1.1049592670146982
5.0399999999999805 2962.1096731121775 7.335617729487327 0.06532777247483075 -1.1102699477327658
5.05999999999998 2960.838613164993 7.365216252623238 0.06628372244665559 -1.1155940025967062
5.07999999999998 2960.134613267932 7.394806163704344 0.06718425786179605 -1.1209184936962253
5.099999999999979 2960.0441295296487 7.424385971703058 0.06801913623492464 -1.1262327223358992
5.119999999999979 2960.5462289913858 7.4539567885233025 0.06878875481352657 -1.131529536256947
5.139999999999978 2961.558529461005 7.483522089325556 0.0695032517851707 -1.1368060575684098
5.159999999999978 2962.9493311476913 7.513087089067161 0.07018028106932893 -1.1420637740758202
5.1799999999999775 2964.554342145114 7.542657850728337 0.07084188346155627 -1.1473080282513737
5.199999999999977 2966.1959454242447 7.57224027789987 0.07151097691262195 -1.1525470185149183
5.219999999999977 2967.7029052919097 7.60183916043898 0.07220800337858047 -1.1577904811892756
5.239999999999976 2968.9282173581128 7.631457423783393 0.07294820898650654 -1.1630482583772288
5.259999999999976 2969.7634513021403 7.661095695736035 0.07373989905705754 -1.1683289529228815
5.279999999999975 2970.323091550004 7.690752597723026 0.07458400698922336 -1.1736374049427702
5.299999999999975 2972.891388927631 7.720429447955525 0.0754766466480317 -1.1789560796302596
5.3199999999999745 2977.1009305722537 7.750127915749918 0.07640865667872584 -1.1842613209736959
5.339999999999974 2982.4388576797937 7.779849611598241 0.07736702145863292 -1.1895307389563963
5.359999999999974 2988.3024623692254 7.8095961115040184 0.07833694661637865 -1.1947473475954378
5.379999999999973 2994.065835371264 7.839368892954744 0.07930409207869797 -1.1999019719965343
5.399999999999973 2999.146938705937 7.869169046003273 0.08025657594010671 -1.2049943132994616
5.419999999999972 3003.066978631304 7.898996795231199 0.08118645843441498 -1.2100327852210393
5.439999999999972 3005.4958488491743 7.928850957009986 0.08209052715795633 -1.2150332407864763
5.4599999999999715 3006.2793792404823 7.958728491938725 0.08297032777560201 -1.2200167979301402
5.479999999999971 3005.4464917566825 7.988624304470928 0.08383149972023742 -1.2250070618112119
5.499999999999971 3003.1964936417603 8.0185314025185 0.08468257742483853 -1.2300271053494232
5.51999999999997 2999.8688263696254 8.04844145315309 0.08553347982769482 -1.2350965984669307
5.53999999999997 2995.8994998247417 8.0783456937164 0.08639394025744312 -1.2402294447034876
5.559999999999969 2991.7695601109563 8.108236080955962 0.08727211186053208 -1.245432211796432
5.579999999999969 2987.9514365942164 8.138106501234434 0.08817353898036065 -1.2507035381108644
5.599999999999969 2984.8590441655156 8.167953837407417 0.08910061227679737 -1.2560345669700295
5.619999999999968 2982.806758642065 8.197778695863567 0.0900525420661086 -1.2614103275193407
5.639999999999968 2981.9811988606625 8.22758564169831 0.09102580581065867 -1.2668118591295294
5.659999999999967 2982.428093950759 8.257382860634408 0.09201495392497669 -1.2722187870882604
5.679999999999967 2984.054961601301 8.28718126030376 0.09301362187620367 -1.2776120011803602
5.699999999999966 2986.648369129162 8.316993113754632 0.09401557569952888 -1.2829760872507419
5.719999999999966 2989.9032617500197 8.346830428805331 0.09501562988007466 -1.2883011999781087
5.739999999999966 2993.460504784235 8.376703279151966 0.09601031389863718 -1.2935841486477448
5.759999999999965 2996.94825027619 8.406618349134556 0.09699821137166974 -1.2988285758891098
5.779999999999965 3000.022461676508 8.436577919316129 0.09797995333036834 -1.3040442331054178
5.799999999999964 3002.4022967370647 8.466579458520107 0.09895790140903213 -1.3092454759862524
5.819999999999964 3003.896788677057 8.496615897617804 0.09993560039518663 -1.3144492056316004
5.839999999999963 3004.420489726762 8.526676560459729 0.10091710696591528 -1.3196725441285972
5.859999999999963 3003.996844572791 8.556748623037096 0.10190631064946279 -1.324930566623699
5.879999999999963 3000.110219278495 8.58681223172423 0.10293001384327956 -1.3302237702805304
5.899999999999962 2992.4804061407776 8.616844826443348 0.10402487659930808 -1.335542632263573
5.919999999999962 2982.1392071853047 8.646826517079619 0.10522084359173348 -1.3408742905904096
5.939999999999961 2970.345868073528 8.676743140452963 0.10653377985623122 -1.3462058939531285
5.959999999999961 2958.444255505719 8.706588104082964 0.10796302789884887 -1.351526608592478
5.9799999999999605 2947.7153863406766 8.736363290614127 0.10949238462158732 -1.3568288140498348
5.99999999999996 2939.2435058809087 8.766079013307758 0.11109360900489838 -1.362108668281792
6.01999999999996 2933.810404099584 8.795753017862557 0.11273157709308552 -1.367366133594804
6.039999999999959 2931.8279497157573 8.825408592519327 0.11437012138303905 -1.3726045693087847
6.059999999999959 2933.314185197719 8.855071966506284 0.11597759111745197 -1.3778300118381261
6.079999999999958 2937.9132987772205 8.88476928460867 0.1175312958433121 -1.38305026420265
6.099999999999958 2944.954794281961 8.914523514229856 0.11902023467707024 -1.3882739193236564
6.1199999999999575 2953.5434959780678 8.944351679568001 0.12044582363414967 -1.3935094125850256
6.139999999999957 2962.6687289525134 8.97426278642329 0.12182066445747747 -1.3987641867562344
6.159999999999957 2971.319905633054 9.004256727227299 0.1231656996055625 -1.404044024973109
6.179999999999956 2978.595620690925 9.034324334657144 0.12450632135508138 -1.4093525850762572
6.199999999999956 2983.794719109169 9.064448595709363 0.12586811993138697 -1.4146911557145914
