# Body fitted drag for model part FluidModelPart.Drag_structure2
# Time Fx Fy Fz
0.1 645339.63849178 39.46102115 -0.00000000
0.15000000000000002 818420.39753902 475.49152061 -0.00000000
0.2 349232.84086733 -2379.68556631 -0.00000000
0.25 -99730.19336437 -5069.21363255 -0.00000000
0.3 -204069.79056575 -3305.26872287 -0.00000000
0.35 -156932.92081029 -87.76948773 -0.00000000
0.39999999999999997 -24936.72441617 3122.75276860 -0.00000000
0.44999999999999996 52877.05605588 3401.08832886 -0.00000000
0.49999999999999994 91269.89396894 1768.79950019 -0.00000000
0.5499999999999999 88861.00616509 -983.59615715 -0.00000000
0.6 59844.08698098 -3524.21754783 -0.00000000
0.65 23913.73310282 -4523.59760181 -0.00000000
0.7000000000000001 -1504.73694198 -3587.40564244 -0.00000000
0.7500000000000001 -8959.27309040 -1447.99776252 -0.00000000
0.8000000000000002 -1099.55336453 622.46433113 -0.00000000
0.8500000000000002 14241.86310176 1646.73617070 -0.00000000
0.9000000000000002 28500.94325291 1367.89601187 -0.00000000
0.9500000000000003 35627.98899406 199.33714363 -0.00000000
1.0000000000000002 34137.03771952 -1148.91453942 -0.00000000
1.0500000000000003 26933.70030877 -2041.35449593 -0.00000000
1.1000000000000003 18852.78680050 -2183.23660196 -0.00000000
1.1500000000000004 13683.38818322 -1690.81594641 -0.00000000
1.2000000000000004 12700.56571402 -924.70374308 -0.00000000
1.2500000000000004 14933.75350032 -277.37003363 -0.00000000
1.3000000000000005 18357.76407648 10.18451340 -0.00000000
1.3500000000000005 21070.48058396 -92.97230740 -0.00000000
1.4000000000000006 22045.86880398 -446.73609346 -0.00000000
1.4500000000000006 21319.99799513 -842.47250642 -0.00000000
1.5000000000000007 19667.43355918 -1108.62511381 -0.00000000
1.5500000000000007 18032.12089556 -1173.02556132 -0.00000000
1.6000000000000008 17052.82453371 -1066.25773076 -0.00000000
1.6500000000000008 16884.14074112 -880.44423040 -0.00000000
1.7000000000000008 17293.41798146 -713.61332475 -0.00000000
1.7500000000000009 17888.70480203 -627.58450334 -0.00000000
1.800000000000001 18333.70926143 -633.51284117 -0.00000000
1.850000000000001 18469.03361958 -702.24615408 -0.00000000
1.900000000000001 18317.74217027 -789.08641152 -0.00000000
1.950000000000001 18017.38644960 -855.61029822 -0.00000000
2.000000000000001 17724.60476617 -882.23280363 -0.00000000
2.0500000000000007 17542.40476979 -869.90147085 -0.00000000
2.1000000000000005 17494.78824691 -833.42706390 -0.00000000
2.1500000000000004 17544.51421721 -791.34923585 -0.00000000
2.2 17630.60497158 -757.38819947 -0.00000000
2.25 17701.85447848 -736.54571520 -0.00000000
2.3 17732.13865132 -727.68774534 -0.00000000
2.3499999999999996 17723.13276007 -726.94678803 -0.00000000
2.3999999999999995 17697.24330334 -725.79784080 -0.00000000
2.4499999999999993 17676.29721845 -719.17776789 -0.00000000
2.499999999999999 17671.28203832 -707.36685402 -0.00000000
2.549999999999999 17682.91672432 -692.81406662 -0.00000000
2.5999999999999988 17705.72580831 -678.06956712 -0.00000000
2.6499999999999986 17732.84922690 -664.60051124 -0.00000000
2.6999999999999984 17757.30712172 -649.80138753 -0.00000000
2.7499999999999982 17777.43601633 -631.26360033 -0.00000000
2.799999999999998 17796.73607601 -610.03330168 -0.00000000
2.849999999999998 17818.06571880 -590.28283993 -0.00000000
2.8999999999999977 17843.56427683 -571.87479112 -0.00000000
2.9499999999999975 17874.06216247 -551.86790512 -0.00000000
2.9999999999999973 17907.35368174 -528.90630945 -0.00000000
3.049999999999997 17940.58171441 -503.52544541 -0.00000000
3.099999999999997 17972.65975317 -477.48256918 -0.00000000
3.149999999999997 18005.05726850 -452.68218326 -0.00000000
3.1999999999999966 18038.69856418 -426.96389621 -0.00000000
3.2499999999999964 18075.52934811 -400.23515252 -0.00000000
3.2999999999999963 18116.04043339 -372.15147920 -0.00000000
3.349999999999996 18161.28750168 -344.57478927 -0.00000000
3.399999999999996 18209.41786233 -317.46642801 -0.00000000
3.4499999999999957 18256.21992744 -288.59545373 -0.00000000
3.4999999999999956 18299.43505547 -257.31009291 -0.00000000
3.5499999999999954 18339.08477156 -224.25090204 -0.00000000
3.599999999999995 18376.01597356 -189.50615734 -0.00000000
3.649999999999995 18410.74752537 -152.07309388 -0.00000000
3.699999999999995 18445.24477563 -113.47739826 -0.00000000
3.7499999999999947 18481.80016906 -76.19919159 -0.00000000
3.7999999999999945 18520.95402631 -41.01142241 -0.00000000
3.8499999999999943 18562.21797027 -6.79738911 -0.00000000
3.899999999999994 18604.43440965 27.51315054 -0.00000000
3.949999999999994 18646.47277742 62.33510628 -0.00000000
3.999999999999994 18687.64313988 97.63258913 -0.00000000
4.049999999999994 18727.76923754 133.30537173 -0.00000000
4.099999999999993 18767.02002751 169.38308131 -0.00000000
4.149999999999993 18805.66685399 205.99351972 -0.00000000
4.199999999999993 18843.90135764 243.24892385 -0.00000000
4.249999999999993 18881.76094322 281.18702500 -0.00000000
4.299999999999993 18919.13468803 319.80473186 -0.00000000
4.3499999999999925 18955.81088074 359.12174107 -0.00000000
4.399999999999992 18965.08399568 377.27215750 -0.00000000
4.449999999999992 18990.80446502 427.31097547 -0.00000000
4.499999999999992 19070.38031445 497.77650725 -0.00000000
4.549999999999992 19102.67937897 543.14358922 -0.00000000
4.599999999999992 19133.04752381 573.80500452 -0.00000000
4.6499999999999915 19153.35904969 607.46748767 -0.00000000
4.699999999999991 19178.19735970 649.28959882 -0.00000000
4.749999999999991 19207.26775362 697.46653442 -0.00000000
4.799999999999991 19237.01998232 747.65396010 -0.00000000
4.849999999999991 19263.93300370 797.12330573 -0.00000000
4.899999999999991 19287.24750835 845.46175347 -0.00000000
4.94999999999999 19308.36381775 893.51033293 -0.00000000
4.99999999999999 19328.49376510 942.15360085 -0.00000000
5.04999999999999 19348.03610869 991.80039519 -0.00000000
5.09999999999999 19366.53337032 1042.41897048 -0.00000000
5.14999999999999 19383.21870200 1093.78006065 -0.00000000
5.1999999999999895 19397.58671423 1145.65430256 -0.00000000
5.249999999999989 19409.61635745 1197.90379595 -0.00000000
5.299999999999989 19419.60357643 1250.48801333 -0.00000000
5.349999999999989 19427.84137215 1303.42288023 -0.00000000
5.399999999999989 19434.41736714 1356.73197187 -0.00000000
5.449999999999989 19439.21976523 1410.41343342 -0.00000000
5.4999999999999885 19442.07122345 1464.42926962 -0.00000000
5.549999999999988 19442.85781128 1518.71232761 -0.00000000
5.599999999999988 19441.56976538 1573.18078196 -0.00000000
5.649999999999988 19438.25366400 1627.74658176 -0.00000000
5.699999999999988 19432.93932042 1682.24536165 -0.00000000
5.749999999999988 19425.24231195 1734.34230481 -0.00000000
5.799999999999987 19415.00602679 1783.14906772 -0.00000000
5.849999999999987 19402.78470455 1833.00969168 -0.00000000
5.899999999999987 19388.66522850 1885.15062865 -0.00000000
5.949999999999987 19372.64144272 1938.61834714 -0.00000000
5.999999999999987 19354.74066156 1992.06785977 -0.00000000
6.0499999999999865 19334.79426779 2044.85621941 -0.00000000
6.099999999999986 19313.06173480 2096.70810305 -0.00000000
6.149999999999986 19289.67266580 2147.58214920 -0.00000000
6.199999999999986 19264.54267779 2197.53049755 -0.00000000
6.249999999999986 19237.54760139 2246.60998095 -0.00000000
6.299999999999986 19208.63658988 2294.82198110 -0.00000000
6.349999999999985 19177.85853608 2342.13391975 -0.00000000
6.399999999999985 19145.25535257 2388.63196054 -0.00000000
6.449999999999985 19110.82771599 2434.51770100 -0.00000000
6.499999999999985 19074.61265329 2479.88900368 -0.00000000
6.549999999999985 19036.70048197 2524.66279103 -0.00000000
6.5999999999999845 18997.18814944 2568.66484849 -0.00000000
6.649999999999984 18956.13636957 2611.75080291 -0.00000000
6.699999999999984 18913.56274126 2653.86850290 -0.00000000
6.749999999999984 18869.46205966 2695.04799339 -0.00000000
6.799999999999984 18823.83032677 2735.35158214 -0.00000000
6.849999999999984 18776.67739562 2774.82496682 -0.00000000
6.8999999999999835 18728.02769265 2813.47472701 -0.00000000
6.949999999999983 18677.91493486 2851.27501791 -0.00000000
6.999999999999983 18626.37472835 2888.19019921 -0.00000000
7.049999999999983 18573.43758670 2924.19622587 -0.00000000
7.099999999999983 18519.12780324 2959.28938246 -0.00000000
7.149999999999983 18463.47383938 2993.48063382 -0.00000000
7.199999999999982 18406.52532861 3026.78209274 -0.00000000
7.249999999999982 18348.35668428 3059.19563543 -0.00000000
7.299999999999982 18289.04580333 3090.71070731 -0.00000000
7.349999999999982 18228.64948078 3121.31161140 -0.00000000
7.399999999999982 18167.19686792 3150.98891895 -0.00000000
7.4499999999999815 18104.60529444 3179.74090018 -0.00000000
7.499999999999981 18040.47709312 3207.56226736 -0.00000000
7.549999999999981 17975.33542208 3234.43380450 -0.00000000
7.599999999999981 17909.66931845 3260.34382491 -0.00000000
7.649999999999981 17843.57421347 3285.29016110 -0.00000000
7.699999999999981 17776.89201205 3309.27676290 -0.00000000
7.7499999999999805 17709.43938331 3332.30970080 -0.00000000
7.79999999999998 17641.15078480 3354.39256668 -0.00000000
7.84999999999998 17572.10645308 3375.53090409 -0.00000000
7.89999999999998 17502.47336154 3395.74617662 -0.00000000
7.94999999999998 17432.39787670 3415.05137044 -0.00000000
7.99999999999998 17361.95528968 3433.43413119 -0.00000000
8.04999999999998 17291.16931881 3450.86655693 -0.00000000
8.09999999999998 17220.06072394 3467.32002305 -0.00000000
8.14999999999998 17148.67670412 3482.77182647 -0.00000000
8.199999999999982 17077.07223659 3497.19305265 -0.00000000
8.249999999999982 17005.28581943 3510.53754564 -0.00000000
8.299999999999983 16933.35762541 3522.75446546 -0.00000000
8.349999999999984 16861.34144754 3533.80647847 -0.00000000
8.399999999999984 16789.28276713 3543.68102297 -0.00000000
8.449999999999985 16717.21170122 3552.38377948 -0.00000000
8.499999999999986 16645.15491136 3559.92046401 -0.00000000
8.549999999999986 16573.14093744 3566.28320276 -0.00000000
8.599999999999987 16501.19632287 3571.44842039 -0.00000000
8.649999999999988 16429.33878949 3575.38439119 -0.00000000
8.699999999999989 16357.57312867 3578.06052607 -0.00000000
8.74999999999999 16285.89634478 3579.44521626 -0.00000000
8.79999999999999 16214.31050223 3579.48720564 -0.00000000
8.84999999999999 16142.81499327 3578.10750144 -0.00000000
8.899999999999991 16071.38415502 3575.21841374 -0.00000000
8.949999999999992 16000.00472432 3570.76039373 -0.00000000
8.999999999999993 15928.73374728 3564.73777908 -0.00000000
9.049999999999994 15857.65639112 3557.20870279 -0.00000000
9.099999999999994 15786.81362336 3548.22939870 -0.00000000
9.149999999999995 15716.18092286 3537.80556669 -0.00000000
9.199999999999996 15645.69228492 3525.88694587 -0.00000000
9.249999999999996 15575.27644942 3512.39545038 -0.00000000
9.299999999999997 15504.88461794 3497.25860739 -0.00000000
9.349999999999998 15434.51023638 3480.43212710 -0.00000000
9.399999999999999 15364.16864579 3461.90165332 -0.00000000
9.45 15310.67815334 3449.28110310 -0.00000000
9.5 15217.89722895 3409.97941183 -0.00000000
9.55 15142.08927612 3397.73228139 -0.00000000
9.600000000000001 15073.61530848 3370.77649133 -0.00000000
9.650000000000002 15009.73895436 3344.99874380 -0.00000000
9.700000000000003 14942.94114888 3315.11946748 -0.00000000
9.750000000000004 14871.72436663 3283.39747267 -0.00000000
9.800000000000004 14797.69417876 3250.28585945 -0.00000000
9.850000000000005 14723.32330824 3215.75665539 -0.00000000
9.900000000000006 14649.95513774 3179.49371329 -0.00000000
9.950000000000006 14577.42663942 3141.24436098 -0.00000000
10.000000000000007 14504.80214681 3100.96154734 -0.00000000
10.050000000000008 14431.26823665 3058.73101090 -0.00000000
10.100000000000009 14356.58504576 3014.64442991 -0.00000000
10.15000000000001 14281.00735933 2968.74366776 -0.00000000
10.20000000000001 14204.91498684 2921.03344153 -0.00000000
10.25000000000001 14128.50726951 2871.51060464 -0.00000000
10.300000000000011 14051.73696061 2820.17515602 -0.00000000
10.350000000000012 13974.42063661 2767.02187112 -0.00000000
10.400000000000013 13896.39133938 2712.03992338 -0.00000000
10.450000000000014 13817.58320179 2655.22212542 -0.00000000
10.500000000000014 13738.02274185 2596.57505780 -0.00000000
10.550000000000015 13657.77007000 2536.12358396 -0.00000000
10.600000000000016 13576.86546900 2473.90737021 -0.00000000
10.650000000000016 13495.31322565 2409.97289166 -0.00000000
10.700000000000017 13413.10298766 2344.36811595 -0.00000000
10.750000000000018 13330.24193503 2277.14385712 -0.00000000
10.800000000000018 13246.71468447 2208.34035911 -0.00000000
10.85000000000002 13162.10954335 2137.91266375 -0.00000000
10.90000000000002 13076.52373607 2065.82034774 -0.00000000
10.95000000000002 12990.26938039 1992.06914626 -0.00000000
11.000000000000021 12903.49367573 1916.69999648 -0.00000000
11.050000000000022 12816.19405565 1839.76812489 -0.00000000
11.100000000000023 12728.32493041 1761.31597104 -0.00000000
11.150000000000023 12639.84135329 1681.37532061 -0.00000000
11.200000000000024 12550.73142634 1599.98317242 -0.00000000
11.250000000000025 12461.00706305 1517.16789699 -0.00000000
11.300000000000026 12370.69174849 1432.97797326 -0.00000000
11.350000000000026 12279.82068651 1347.47726808 -0.00000000
11.400000000000027 12188.43063089 1260.73416936 -0.00000000
11.450000000000028 12096.55207835 1172.81623502 -0.00000000
11.500000000000028 12004.21714372 1083.81286600 -0.00000000
11.55000000000003 11911.47372093 993.84823630 -0.00000000
11.60000000000003 11818.37792583 903.05578305 -0.00000000
11.65000000000003 11724.98919166 811.51333083 -0.00000000
11.700000000000031 11631.36304699 719.22947762 -0.00000000
11.750000000000032 11537.54561760 626.19637322 -0.00000000
11.800000000000033 11443.54694829 532.42959798 -0.00000000
11.850000000000033 11349.32117421 437.97616401 -0.00000000
11.900000000000034 11254.91217582 342.92476393 -0.00000000
11.950000000000035 11160.38264625 247.37811190 -0.00000000
12.000000000000036 11065.58307245 151.38512341 -0.00000000
12.050000000000036 10970.54306935 55.01547997 -0.00000000
12.100000000000037 10875.42596137 -41.63161506 -0.00000000
12.150000000000038 10780.34783882 -138.41270024 -0.00000000
12.200000000000038 10685.38042867 -235.10475567 -0.00000000
12.250000000000039 10590.14085877 -331.84493552 -0.00000000
12.30000000000004 10494.48279120 -428.80965680 -0.00000000
12.35000000000004 10398.72304451 -525.86855973 -0.00000000
12.400000000000041 10303.26972503 -622.77655346 -0.00000000
12.450000000000042 10208.32615710 -719.34360832 -0.00000000
12.500000000000043 10113.84897713 -815.48708525 -0.00000000
12.550000000000043 10019.67266621 -911.22383100 -0.00000000
12.600000000000044 9925.66213922 -1006.63148557 -0.00000000
12.650000000000045 9831.68147504 -1101.69396163 -0.00000000
12.700000000000045 9737.66299862 -1196.29932473 -0.00000000
12.750000000000046 9643.67039408 -1290.28801604 -0.00000000
12.800000000000047 9549.81438388 -1383.49965089 -0.00000000
12.850000000000048 9455.91085828 -1475.86361929 -0.00000000
12.900000000000048 9361.63299464 -1567.53606063 -0.00000000
12.950000000000049 9267.37597430 -1658.40938374 -0.00000000
13.00000000000005 9173.35737474 -1748.29992908 -0.00000000
13.05000000000005 9079.83131768 -1836.92288594 -0.00000000
13.100000000000051 8986.80978242 -1924.10442624 -0.00000000
13.150000000000052 8894.00015949 -2009.86258569 -0.00000000
13.200000000000053 8801.22104318 -2094.27130744 -0.00000000
13.250000000000053 8708.38333842 -2177.35700691 -0.00000000
13.300000000000054 8615.26852061 -2259.04759809 -0.00000000
13.350000000000055 8522.13027064 -2339.26777912 -0.00000000
13.400000000000055 8429.48316979 -2417.97899924 -0.00000000
13.450000000000056 8337.61863121 -2495.10313314 -0.00000000
13.500000000000057 8246.46012489 -2570.45523924 -0.00000000
13.550000000000058 8155.66231942 -2643.72126955 -0.00000000
13.600000000000058 8064.72928168 -2714.63898396 -0.00000000
13.650000000000059 7973.46391714 -2782.99878491 -0.00000000
13.70000000000006 7881.80330338 -2848.71768308 -0.00000000
13.75000000000006 7789.70016239 -2911.71134884 -0.00000000
13.800000000000061 7696.97725345 -2971.82665652 -0.00000000
13.850000000000062 7604.17303381 -3029.40342362 -0.00000000
13.900000000000063 7512.21627317 -3084.62022133 -0.00000000
13.950000000000063 7421.23919658 -3137.46514340 -0.00000000
14.000000000000064 7330.94357668 -3187.73745734 -0.00000000
14.050000000000065 7241.22716715 -3235.16898684 -0.00000000
14.100000000000065 7152.08817769 -3279.56305345 -0.00000000
14.150000000000066 7063.40255483 -3320.77141191 -0.00000000
14.200000000000067 6974.95512049 -3358.73967436 -0.00000000
14.250000000000068 6886.44550477 -3393.06440499 -0.00000000
14.300000000000068 6797.71318384 -3424.24249960 -0.00000000
14.350000000000069 6708.61058134 -3452.89133244 -0.00000000
14.40000000000007 6619.51665358 -3478.88843369 -0.00000000
14.45000000000007 6531.13367287 -3501.77737928 -0.00000000
14.500000000000071 6443.83097326 -3521.15722305 -0.00000000
14.550000000000072 6357.59229170 -3536.82652372 -0.00000000
14.600000000000072 6272.14214542 -3548.82056082 -0.00000000
14.650000000000073 6187.17616270 -3557.30101265 -0.00000000
14.700000000000074 6102.60036318 -3562.33765135 -0.00000000
14.750000000000075 6018.51841288 -3563.87112410 -0.00000000
